Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
1005,2.433195923,12.62457218,5.625752207,76.43802377,85.22194077,1
556,3.154186964,3.705752872,1.646861734,77.05377373,88.69280909,0
673,2.643793009,0.80314664,1.713887148,75.06395364,76.51557991,1
463,5.324296804,4.718529751,3.250103416,73.87925897,69.37017576,1
643,2.62585753,8.451584951,2.909539711,83.80809091,68.85950411,0
1122,2.347645146,11.41776436,1.870544274,74.78831471,73.72633897,1
799,3.786665137,6.018546291,2.271481309,77.28897457,76.38266773,0
480,3.318197343,13.61420633,2.655872572,82.11663747,83.53791795,1
609,2.705205779,8.660233449,1.215120725,78.49708484,72.30078652,1
806,4.640850365,6.425595135,1.837094103,73.96081353,76.8348187,1
499,2.432218745,4.821924815,2.440448018,75.09229782,69.42102994,1
394,2.747945186,6.107120143,2.760992165,76.59607239,86.13233955,1
657,2.678798238,18.15762003,1.917904769,77.16523783,69.4883466,1
669,2.934501436,5.22674547,1.364169592,76.10977228,73.22422288,1
798,5.789154068,6.727879187,1.819378007,77.6019679,79.90657695,1
623,3.659539826,5.923683659,1.770490791,77.79142171,70.2716049,0
486,3.691285363,6.782902968,1.257225617,79.62570845,73.43658846,1
856,5.254808113,5.861384626,2.747196459,75.77312231,69.69750441,1
950,4.527297574,7.473155244,1.178215964,78.08048309,76.90203858,0
468,3.50525554,4.565857704,0.964297355,74.40842832,81.35524043,1
1422,2.844551111,4.968778575,1.51753093,77.21392444,74.40961204,0
486,3.106262468,6.842365951,2.300363924,76.69186285,69.4558559,1
934,1.400021094,5.883697895,1.32693576,75.59719262,83.94896656,1
753,2.57716623,6.761055098,0.725269869,77.75597394,72.62217823,0
797,2.441386523,5.729373006,1.705301327,76.23464967,66.08302469,1
442,2.990490827,4.492227257,1.068316152,74.50903868,65.78407281,1
786,4.452793678,6.176494094,2.015618417,85.24883399,68.92366294,0
1326,4.571570519,2.016386206,2.384601261,76.28845606,71.68572113,1
539,2.596259363,8.562522465,1.920868163,76.78747385,75.09478245,1
979,4.6353256,4.012393306,2.742557719,78.09217945,83.30169747,0
892,2.785576777,6.017582225,1.515863559,75.01025614,74.29215491,1
804,1.922464213,3.879553942,1.753843364,76.86306499,80.88781691,1
1253,1.949298484,4.948504873,1.688308329,73.24112098,88.66520272,1
643,2.950106243,6.331463757,3.373776994,77.50506229,87.5902284,1
637,4.141045252,6.828234578,1.787165992,77.2377819,73.85617551,1
1417,4.143646404,5.39840858,3.364959846,76.09411772,77.83242268,0
743,3.786983451,6.780319651,2.653834822,80.43103469,81.11985219,1
1160,2.497388261,4.635109754,1.861152806,74.02667526,68.69180777,1
800,2.841431392,6.841369399,1.655518342,83.51191683,70.31626348,1
724,2.370686585,3.523010854,1.807513495,78.34027569,84.68887138,0
955,4.963756234,9.417035289,1.527089416,76.73362152,77.30735785,0
545,0.337845121,7.657709633,2.994325165,75.1457734,83.45332437,1
1033,4.015978599,4.044618546,1.368561782,78.41091049,69.72617742,0
704,3.101189899,6.200336545,2.505914271,73.84855233,73.09413048,1
697,2.599457309,2.939082897,2.7041958,77.89968286,77.36753278,0
696,1.23724574,5.824023235,1.529240391,78.33953377,73.98565463,0
